,방문 정보,작성일,별점,제목,내용
151,2016년 8월 <U+2022> 가족,2016년 8월 25일 작성,풍선 5개 중 4.0,씨앗 호떡 맛을 잊지 못해...,"작년 겨울에 방문하여 아이들이 먹는 것 보고 그저 그러려니... 하며 아이들 것 한번 베어 먹었는데, 전혀~~.제가 생각했던 그런 호떡 맛이 아니었어요.그 맛을 잊지 못하고 이번 여름 그 더운데 그곳을 단지 호떡을 먹기 위해 다녀왔네요.역시...다만 너무 더워서 다른 곳은 이미 겨울에 보았기에 더 둘러보지는 않았어요.하지만 한 여름 빼고는 한번쯤 다녀올 만한 곳입니다."
152,2016년 5월 <U+2022> 가족,2016년 8월 23일 작성,풍선 5개 중 5.0,소박하고 아기자기한 동네,친구들이랑 연인들과 아이들과 방문하기 좋은 장소곳곳에 예쁜 장소들이 많아서 사진찍기에 아주 좋은 곳
153,2016년 8월 <U+2022> 비지니스,2016년 8월 17일 작성,풍선 5개 중 5.0,감천문화마을,"아기자기 하고 너무 좋았어요 어린왕자와 사진 찍고 싶었는데 줄이 길어서, 다음번엔 다시가서 꼭 사진 찍고 싶네요~~"
154,2016년 8월,2016년 8월 17일 작성,풍선 5개 중 4.0,벚꽃 피는 때에 가면 좋다,양옆과 아래로 펼쳐진 주택들과 사이사이에 숨어있는 예술품들이 잘 어우러져있다. 산길인데다가 걷는 구간이 많아서 너무 덥거나 추울 때의 관광은 추천하지않는다. 봄에 방문할 경우 마을 가득히핀 벚꽃이 꽤나 즐거운 볼거리이니 봄의 방문을 추천.
155,2016년 8월 <U+2022> 친구,2016년 8월 16일 작성,풍선 5개 중 4.0,한국의 친퀘테레,진짜 산동네더군요. 쪼매난 콘크리트집들이 오밀조밀 붙어있는. 그러나 알록달록 멋졌습니다. 지역주민 스스로 관광자원을 개발하고 발전시켜가는 모습이 좋았습니다. 다만 여름에 방문하기엔 더워도 너무 더웠습니다.
156,2016년 8월 <U+2022> 가족,2016년 8월 8일 작성,풍선 5개 중 4.0,이뻐요,달동네 느낌이라 요즘 현대화된 아파트와는 다른..또 각기 새로운 벽화들이 한번정도 볼만 합니다~
157,2016년 7월 <U+2022> 개인,2016년 8월 3일 작성,풍선 5개 중 3.0,마을,유명한 어린왕자와사진을찍을려면 줄을엄청서야합니다 그리고좀만더가시면옥상에서찍는곳이나오는데거기도이뻐요~
158,2016년 6월,2016년 7월 2일 작성,풍선 5개 중 4.0,힘듬,예쁜데 너무 높아요. 버스나 차 없이 한여름에 올라갔다가는 몸살납니다. 근처에 먹고 마실곳도 좀 부족한듯 하네요.
159,2016년 1월 <U+2022> 친구,2016년 6월 29일 작성,풍선 5개 중 3.0,힘듭니다,"대중교통을 이용해 꼭대기까지 올라가는데 다소 힘듭니다. 전망대에서 내려다 보는, 높은 건물이 거의 없는 아기자기한 모습이 귀엽습니다."
160,2016년 6월 <U+2022> 커플,2016년 6월 28일 작성,풍선 5개 중 4.0,저녁에 야경♥,꼭 가봐야할 곳이라고해서 가보았는데 예쁘긴 하나 기대만큼 크고 멋진 느낌은 없었어요.사실 저녁에가서 오픈되어있는 곳이 별로 없어서 그럴 수는 있는데 그래도 야경이 정말 예쁜 곳이란 생각은 들어요^^
161,2016년 5월 <U+2022> 가족,2016년 6월 26일 작성,풍선 5개 중 3.0,계단이 상당히 많음,"더운 날씨에 올라가기에는 계단이 많아서 힘들고,,  사람이 너무많아서 사진찍기도 좋은 환경은 아니였습니다. 그래도 이쁜 마을이라 구경 한번 가보기에는 괜찮았습니다."
162,2016년 6월 <U+2022> 친구,2016년 6월 25일 작성,풍선 5개 중 3.0,한적할때 가야 좋을듯,주말엔 일단 사람이 너무 많아서 사진 찍기 힘듭니다 근데 부산에 왔다면 한번쯤 가는것도 나쁘지 않네요
163,2016년 6월 <U+2022> 가족,2016년 6월 23일 작성,풍선 5개 중 3.0,"시간여행, ,,","30여년전의 서울 성북동, 미아동 같은 느낌이다. 어릴적 시간여행하는 듯한 추억에 젖어 잔뜩 흐린 날씨에 오르막길을 걸어봤다.개발이라는 명목으로 완전히 갈아엎힌 서울에서 내추억도 엎어졌는디....감천마을에서 한 번 떠올려보았다는...."
164,2015년 7월 <U+2022> 가족,2016년 6월 21일 작성,풍선 5개 중 4.0,다양한 색깔의 집들,꼭대기 달동네를 다양한 색의 페인트 칠과 데코레이션으로 꾸며놓은 예쁜 집들과 볼거리가 많은곳. 미니버스 타고 꾸불꾸불한 길을 올라 도착. 씨앗 호떡도 맛있고 구경하면서 커피한잔 하시고 돌아보면 좋아요. 단 거기 사시는 분들께 폐가 안되게 조심하셔야 합니다.
165,2016년 2월 <U+2022> 가족,2016년 6월 21일 작성,풍선 5개 중 5.0,부산에서 꼭 가봐야할 곳,부산역 앞에서 버스타면 한번에 갈 수 있어요.조금 시끄러운 분위기였지만 바다도 보이고 좋았습니다.
166,2016년 1월 <U+2022> 개인,2016년 6월 21일 작성,풍선 5개 중 3.0,생각보다는 별로....,"벽화 그림과 담벼락 색칠,, 이렇게 꾸며놓긴 했지만,,,멀리서 찍은 사진과는 느낌이 많이 달라요.사진의 아름다움만 생각하고 가면,, 실망할 수도 있어요."
167,2015년 8월 <U+2022> 가족,2016년 6월 17일 작성,풍선 5개 중 3.0,사람많고... 볼거리는 무었인지..,감천 문화마을에는 주말엔 가지마세요.. .사람이 너무 많아요그렇다고 평일에 혼자가지도 마세요.. 무섭습니다.이곳은 사진찍고 놀기엔 좋습니다.현지 마을 사람들을 조금 배려하는 관광객의 모습이 필요합니다.
168,2015년 8월 <U+2022> 친구,2016년 6월 13일 작성,풍선 5개 중 5.0,사진찍기 좋은 곳입니다.,부산에선 유명한 방문장소입니다. 접근성은 조금 떨어지지만 여유롭게 둘러보고 사진찍고 풍경을 감상하기엔 더할나위없이 좋은 장소입니다.
169,2016년 6월 <U+2022> 개인,2016년 6월 7일 작성,풍선 5개 중 4.0,부모님과 함께 방문하기 좋은 곳,부모님과 함께 방문하기에 부담 없는 곳이라고 생각됩니다.마을 벽 곳곳에 벽화를 아기자기하게 잘 칠해놓은 것 같아 기분이 좋았습니다.다리가 불편하신 분들은 비추천하구요.오시기전에 다리운동 열심히 하고 오세요. 좀 많이 걷게되더라구여.
170,2016년 6월 <U+2022> 친구,2016년 6월 5일 작성,풍선 5개 중 3.0,접근성이 떨어짐,택시도 가기 힘든 곳인데다가 위치도 산 꼭대기인데 반해 가려는 사람은 많아서 접근성 면에서 많이 떨어짐. 어린왕자 앞에 50미터쯤 줄이 서 있음ㅜㅜ 유명세 때문에 기대 없이 가야하는 곳. 포토존마다 사람이 있기 때문에 인내심과 체력이 필요함. 사진찍기 좋아하는 사람이면 즐길 수는 있을 것임
171,2016년 5월 <U+2022> 개인,2016년 6월 4일 작성,풍선 5개 중 5.0,알록달록 색종이로 만든 듯한 매력적인 언덕 마을,"생각보다 규모가 훨씬 커서 깜짝 놀랐다. 바닷가 언덕을 따라 좁은 골목골목 파스텔톤 집이 가득한 마을이라면 이탈리아 친퀘테레나 포지타노가 떠오르는데, 감천문화마을은 그 둘과 비교해도 모자람이 없다."
172,2016년 3월 <U+2022> 친구,2016년 6월 2일 작성,풍선 5개 중 4.0,오르는 길이 많지만 가볼만 함,"오르락 내리락 하느라 피로했지만 돌아다니면서 처음보게되는 그림이랑 글, 조형물 보는 재미 ㅇㅣㅆ었음"
173,2016년 3월 <U+2022> 커플,2016년 5월 27일 작성,풍선 5개 중 4.0,부산에 오신다면 한번쯤 다녀오세요,부모님과 손잡고 천천히 걸으면서 구경하기 좋은 장소입니다.단 감천 문화마을까지 올라갈때 버스를 타야 하는데 버스가 뱅뱅 돌아서 오르막길을 올라가기 때문에 그것은 매우 힘든 경험이 될것입니다. 단 버스에서 내린뒤부터는 아기자기하면서도 귀여운마을을 볼 수 있어서 피곤함은 금방 잊을 수 있습니다.어린왕자가 있는 곳에서 꼭 사진을 함께 찍어보세요. 단 사람이많아 줄을 서야 할 수 있습니다. 그리고 마을에 사는 주민들을 위해 조금 조용히 구경해주세요.사진이 정말 잘나오는 장소중에 하나입니다.
174,2016년 5월 <U+2022> 친구,2016년 5월 20일 작성,풍선 5개 중 4.0,날씨만 허락한다면 참 좋은 곳,"오늘 낮에 다녀왔는데, 해가 너무 뜨거워 목이 다 탔어요 ㅠㅠ그날 슬슬 보려고 하다가, 스탬프투어(2천원)를 시작했더니 욕심이 나서 매우 열심히 다녔네요. 물 한병 씩은 꼭 가지고 다니세요!마을 자체는 너무 예쁘고, 특히 어르신들이 화장실, 거리를 깔끔하게 청소해주셔서 기분 좋게 다닐 수 있었어요.여기 저기 포토 스팟도 있어 연령불문하고 좋아하실것같아요!"
175,2016년 5월 <U+2022> 커플,2016년 5월 16일 작성,풍선 5개 중 4.0,비현실적으로까지 느껴지는 너무 멋진 곳,골목축제기간(5/13~15)에 방문하였는데 관광객들이 너무 많이 와서 치가 많이 막혀서 답답했는데 너무나 멋진 전망에 할말을 잃었습니다. 부산의 매력을 제대로 느끼고 왔습니다. 다른 분들께도 많이 추천하고 싶은 여행지입니다.
176,2015년 12월,2016년 5월 1일 작성,풍선 5개 중 5.0,사진찍기 좋은곳!!,사진찍기 좋은 곳입니다~ 연인들이나 가족들이 방문하기에도 좋고 버스가 좁은 골목을 올라가는 이색적인 경험도 좋았습니다. 여성분들은 꼭 운동화 신고가세요~ 계단도 많고 경사가 많아서 힐신고가면 힘드실듯 합니다.
177,2015년 7월 <U+2022> 친구,2016년 4월 28일 작성,풍선 5개 중 5.0,또가고싶은곳!!,티비에도 많이나와서 꼭 한번가보고싶었는데 사진찍을 곳도 많고 너무 좋았습니당ㅋㅋㅋㅋㅋㅋㅋㅋ다시한번꼭가고싶어요
178,2016년 3월 <U+2022> 가족,2016년 4월 27일 작성,풍선 5개 중 2.0,고달픈 삶을 돌아보는 슬픔.,"오래전 고달픈 삶을 돌아보며, 아기 자기한 아날로그적 감성을 일으키나, 여전히 그 곳은 어려운 삶을 살고 있었습니다. 그러한 삶을 관조하며 돌아보는 것이, 아름답게 느껴지지은 않았습니다. 한국 사회의 양극화를 느끼게 하는 자리여서 불편하였습니다."
179,2016년 4월 <U+2022> 친구,2016년 4월 25일 작성,풍선 5개 중 4.0,"부산의 명물, 달동네","부산의 명물이 되어버린 감천달동네, 예전에는 그저 부산에 많고 많은 산동네 중 하나였는데 벽화가 생기고 아기자기한 갤러리들이 생겨나며 명물처럼 된 장소입니다. 더운 여름에는 추천하고 싶지 않고, 날씨가 좋은 날 벽화와 함께 사진찍기 좋은 장소"
180,2016년 4월 <U+2022> 커플,2016년 4월 24일 작성,풍선 5개 중 3.0,사람이 살고 있는 마을입니다.,사람이 살고 있는 마을입니다. 가능하면 조용히 방문했으면 좋겠습니다.외부의 조직가들과 주민들이 함께 아름다운 마을을 만들고자 노력하였으나 실상은 행정자치부와 외지인의 관광지 코스프레가 된 곳입니다. 단체로 관광하기 보다는 조용히 개별적으로 다녀오시길 권합니다. 그리고 주민의 사생활 보호는 기본입니다. 방문객의 몰상식한 태도들 때문에 다른 방문객들이 욕을 먹지 않았으면 좋겠습니다. 사계절 내내 여러번 방문해도 매번 다른 느낌을 받을 수 있는 것 같습니다. 마을 곳곳의 아기자기한 재미를 느낄 수 있는 곳입니다. 사진빨(?)도 좋습니다. 많이 걸어야되니 편안한 신발 신고 가시길 권합니다. 마을 곳곳에 휴식처가 많으니 적절하게 쉬면서 즐거운 하루를 보내시길 바랍니다.
181,2015년 11월 <U+2022> 친구,2016년 4월 24일 작성,풍선 5개 중 4.0,유명한 어린왕자,"어린왕자와 사진찍기 위해 30분 정도는 기다렸던 것 같다사람이 많이 기다리고 있어서 제대로 된 사진을 못찍어서 아쉽지만 풍경이 너무 예뻐서 좋았다, 어린왕자 찾아가는 길에 조금 헤메긴했지만 마을이 이뻐서 걷는 것도 좋았다"
182,2015년 7월 <U+2022> 친구,2016년 4월 22일 작성,풍선 5개 중 4.0,이국적이지만 복잡한 마을,산동네의 벽화마을입니다규모도 크고 이국적인 풍경에 마음이 설레긴 합니다만너무 복잡해요골목에 차도 너무 많고 주차할곳은 항상 부족합니다.하지만 그래도 골목의 풍경이 남아있어 갈때마디 잠깐이라도 들렸다옵니다.
183,2016년 2월 <U+2022> 가족,2016년 4월 17일 작성,풍선 5개 중 5.0,아름다운 산골마을~,한국전쟁당시에 피난민들이 산의 꼭대기에 세운 동네로 깍아지른 기울기에 집들을 지어 어렵게 살던 공동체의 동네가 현재는 아름다운 관광지로 탈바꿈되어 있어 많은 관광객들이 찾아온다.주위에 남포동과 자갈치시장이 있다~
184,2015년 12월 <U+2022> 커플,2016년 4월 14일 작성,풍선 5개 중 5.0,부산에서 제일 좋았던 곳~,"기대 이상으로 좋았던 여행지에요. 태종대, 해운대같은 기본적인 부산 관광지 외에 이런 곳도 있다니!! 싶었던... 산토리니라는 말은 오버구요. 그냥 부산스러움이 물씬 묻어나는 예쁜 동네랍니다. 스몰비어집도 잘 돼 있어서 풍경을 내려다보며 생맥주 한 잔 하기도 좋습니다. 예쁜 카페들도 많아요~"
185,2015년 6월 <U+2022> 친구,2016년 4월 13일 작성,풍선 5개 중 4.0,소소한 즐거움이 있는 곳,사진에서 보고 기대하고 갔는데 처음에 마을버스를 타지 않고 시내버스를 이용해서 아래에서 내려서 걸어갔더니 언덕을 올라가는 게 꽤 힘들었어요. 그래도 동네가 크지 않아서 천천히 둘러 보기 좋았고 아기자기한 가게들도 많아서 사진 찍기에도 좋았어요. 너무 큰 기대를 하지않고 방문한다면 소소한 즐거움을 느낄 수 있을 거 같아요
186,2015년 10월 <U+2022> 커플,2016년 4월 10일 작성,풍선 5개 중 5.0,부산 감천문화마을,인터넷에서 너무 유명하길래 방문해봣어요~가는길도 재밌었구부산 사람들의 생활모습도 느낄수 있어서 좋았던것같아요예쁜 사진들도 남길수 있다는 장점!!
187,2016년 3월 <U+2022> 친구,2016년 3월 31일 작성,풍선 5개 중 5.0,기대보다 좋았던 곳,"어린왕자 외엔 볼것 없다는 후기들도 가끔 있어서 크게 기대하지 않고 갔는데, 의외로 좋았던 감천 문화 마을.계단이 많아서 등산을 하는 듯한 육체적인 피로는 있었지만, 작은 골목과 아기자기한 가게들을 보는 즐거움에 힘들어도 흐뭇한 여행이었다."
188,2016년 2월 <U+2022> 친구,2016년 3월 28일 작성,풍선 5개 중 4.0,사진찍기 좋은 장소,동네가 알록달록해서 어디서든 사진을 찍으면 예뻐요. 스탬프투어 이벤트를 해주는데 이것도 꿀잼.
189,2015년 4월 <U+2022> 커플,2016년 3월 23일 작성,풍선 5개 중 4.0,달동네의 새로운 모습..,몇년 전까지는 허름한 달동네가... 이렇게 추억거리가 될수 있다는 걸 알수 있다.. 하나하나는 볼품 없지만 동네 전체를 보면 아기자기한 예쁜 그림이 될수 있다는 걸 알수 있다.  그렇다고 동네 전체가 예쁘게 꾸며둔건 아니다... 가면 지도를 파니 그 코스로 연인끼리 가면 사진 찍을 것이 많다.. 그리고 코스 중 엽서를 적을 수 있는 곳이 있으니 연인 서로에게 사랑을 편지를 적어보면 또 하나의 추억이 될수 있다.
190,2016년 3월 <U+2022> 친구,2016년 3월 23일 작성,풍선 5개 중 5.0,사진찍기 좋아요,달동네다보니 경사가 매우 가파릅니다필히 마을버스를 이용하심이 좋을 듯해요비 오늘날 가서 고생좀 했네요...마을버스 타는 곳이 책방골목과 가까우니 배차간격 고려해서 들렀다가 오시는것도 좋아요
191,2016년 3월 <U+2022> 가족,2016년 3월 20일 작성,풍선 5개 중 4.0,가족 여행,서울에도 비슷한곳이 있지만 부산도 나름 특별한 매력이 있다.단지 대중 교통 관련 안내 및 친절성이 좀더 있었음 하는 바램.
192,2016년 3월 <U+2022> 개인,2016년 3월 16일 작성,풍선 5개 중 4.0,꼭  다시 가고싶습니다,기대안하고  방문했는데 막상 올라가보니 전망이 좋은 마을이었어요  옛모습의 흔적을 간직하고 미로처럼 얽혀진 골목길과 집들은 정겹고 흥미로웠어요 한국의 마추픽추 맞네요지역식당과 카페 수익금은 마을발전에 사용된다해서  차한잔 마셨어요 2000원에 지도구입하면 스탬프도 찍고 감천마을엽서도 받을수 있어요 맘에 쏙 드네요
193,2015년 7월,2016년 3월 10일 작성,풍선 5개 중 2.0,힘들었습니다.,"굉장히 더웠고 이동하기 불편함, 달동네인 만큼 이동하다보면 경사가 급해 다리에 무리가 가고 위험해보이는데도 계단이나 안전손잡이가 제대로 설치되지않은곳도 보였습니다. 사진찍는걸 엄청나게 즐기시는게 아니라면 전혀 추천드리고 싶지는 않습니다."
194,2015년 9월 <U+2022> 가족,2016년 3월 9일 작성,풍선 5개 중 4.0,사진 찍기 좋은 곳,"먼저 입구부터 감천문화마을 전체와 어우러지는 사진 찍고, 들어가면서 물고기 사진 찍고, 돌아다니면서 마을 전체 찍고, 마지막으로 어린왕자상에서 뒷태 찍고! 구석구석 볼거리가 많아서 시간이 후딱 갑니다~"
195,2016년 3월 <U+2022> 커플,2016년 3월 9일 작성,풍선 5개 중 4.0,예전보다 상업적으로 발전되어 아쉬운 감천문화마을,"3년전에 갔을때 정말 소소하고 아기자기했는데얼마전에 찾아간 감천문화마을은 마을 곳곳에 커피숍, 먹거리, 기념품 등온갖 상점만 즐비한 동네가 되어버렸네요.아기자기하고 예쁜 벽화는 점점사라지고 그 자리를 상점이 차지하고 있어서 너무 아쉬워요.그래도 공짜로 구경하면서 산책하기도 좋고 아직까지는 여전히 좋은곳입니다.골목골목에 그려져있는 벽화를 즐기면서 걸어보세요."
196,2016년 2월 <U+2022> 가족,2016년 2월 28일 작성,풍선 5개 중 5.0,사람들이 사는곳이어서,사람들이 사는 곳이 어서 보는게 더 재미있었던 것 같고 천천히 산책하면서 둘러보기가 좋았다 우리가 갔을 때는 비가 갑자기 많이 와서 여기저기 다 볼 수는 없었지만 좋은 추억을 만들고 온 것 같다
197,2016년 2월 <U+2022> 커플,2016년 2월 27일 작성,풍선 5개 중 4.0,부산만의 특색이 서린 여행지,"지하철 접근성은 떨어지지만, 남포동과 가까워 부산여행때 들르기 좋은 곳입니다. 골목골목을 찾아가기 다소 어렵지만 지도가 제공되어 간편합니다. 인근의 아미동 등과 엮어 보기 좋습니다."
198,2015년 10월 <U+2022> 비지니스,2016년 2월 25일 작성,풍선 5개 중 4.0,점점 발전하는 풍경.,"매년 가보고 있는데 점점 풍경이 이색적이고 다채로워지고 있습니다. 감천 문화마을은 마을 전체의 풍경을 채색시키고 발전시키는 지역 가운데중 가장 잘 발전된 케이스중 한곳 입니다. 보통은 조잡하고 일회성으로 끝나 왜했나 싶지만 이곳만큼은 지속성을 유지하여 정말로 멋진 뷰를 남겨놓았습니다. 내부도 오밀조밀하게 재밌으나, 다니다가 길을 잃을수 있으니 조심.주차장이 협소하고, 주말에는 매우혼잡합니다. 감천마을 버스정류장 앞 커피숍 2층에 감천마을이 전부 내려다 보이는 전망 좋은 뷰가 있습니다. 다만 내려가는 곳에도 뷰포인트가 있다는 것은 함은정."
199,2015년 12월 <U+2022> 가족,2016년 2월 25일 작성,풍선 5개 중 5.0,이국적풍경,"가는길은 매우 험란합니다.오르막길이 구불구불하고, 갓길에 주차가 되어있고, 관광객이 많아 차가밀려 운전이 미숙하신분은 아래에 차놔두구 맘편히걸어가세요그치만 뷰가 끝내줍니다.해질때쯤 가니 감성적 느낌으로 다가오더라구요."
200,2015년 3월 <U+2022> 가족,2016년 2월 24일 작성,풍선 5개 중 5.0,사진 찍기 좋음ㅎ,사람들이 한 곳에 몰리면 사진찍기도 참.... 그랬다. 다양한 예술작품이 많아서 좋았다 거기서 사는 분들은 좀 시끄럽겠다는 생각이 들었다
201,2016년 2월 <U+2022> 커플,2016년 2월 22일 작성,풍선 5개 중 4.0,옛 정취를 느낄수 있었던 곳,"거닐면서 곳곳에 사진을 찍을만한 포토존도 잘 되어있었고,마을 이곳저곳을 걸어보며 풍경을 보는것도 좋았습니다."
202,2015년 10월 <U+2022> 커플,2016년 2월 12일 작성,풍선 5개 중 5.0,옛 정취를 느낄수있는곳이에요~,이 마을이 생기게된 역사적배경을 알기전까진 아름답기만 마을로 보였어요~ 전쟁통에 부산까지 피난와 이곳에 정착하여 지내기까지 얼마나 많은 고통과 외로움이있었을까 하는 생각이 들었고 그런 마음들을 색상으로 아름답게 표현한것같아 마음이 짠했습니다.. 여기저기 문화체험할것도 많고 볼것도 많고 먹을것도 있구요~ 또 가보고싶네요~
203,2015년 7월 <U+2022> 커플,2016년 2월 11일 작성,풍선 5개 중 4.0,"아름답지만, 여름에 가면 너무 더워요 :)","TV에서 자주 보던 곳이라, 촬영차 방문 했습니다.주차 공간도 넓었으며 주차비 또한 저렴했어요.여름에 방문 했는데, 저희는 걸어 다니느라 너무 힘들었어요.편한 운동화 신고 가세요. 그리고 유명한 어린왕자 같은 장소는 줄을 꽤 서야 합니다. 저희도 4~50분 정도 줄 선 것 같아요. 골목 골목 돌아 다니며, 사진도 찍고 좋았지만 한편으로는 가슴 아픈 곳이라 마음이 좋지는 않았어요. 부산 가시면 꼭 한번 들러보세요 :)"
204,2015년 5월 <U+2022> 가족,2016년 2월 11일 작성,풍선 5개 중 4.0,오래된 골목길이 정겨운 곳..,이곳은 골이 깊은 지형에 독특하게 형성된 마을 지형이 너무나 이질감을 주는 공간이다.나름대로의 아름다운 조형미 덕분에 사진사들이 많이 찾는다.골목길 곳곳을 걸으면서 즐겨 보자.지금은 개발이 진행되면서 옛느낌이 없어지고 있어 아쉽다.
205,2015년 3월 <U+2022> 친구,2016년 2월 11일 작성,풍선 5개 중 4.0,런닝맨투어같아요 ㅋㅋ,부산의 산토리니라고 불리우는 감천마을 . 도장투어가 있어요 지도를 2000원에 구매해서 방문지마다 스탬프를 받고 다 완료해서 목욕탕 건물로 간다면 .완성자의 한해서 엽서 몇장을 선물로 줍니다.
206,2016년 1월 <U+2022> 친구,2016년 2월 4일 작성,풍선 5개 중 3.0,예쁜데 사람이 엄~청 많습니다,버스부터 관광객들이 다 차지 했습니다 감천문화 마을에 도착하면 여기가 서울인지 부산인지 헷갈릴 정도로 관광객들이 가득 차 있습니다 문화마을의 가장 유명한 어린왕자 단순히 사진 찍이 위해 40분 이상 기다렸습니다 허허 단순히 어린왕자 동상과 사진 찍기 위해!! 40분을!! 투자 했습니다!! 어린왕자보다 더 사진찍기 나은곳들이 꽤 많았습니다 사진짝기 좋은 곳 이지만 다신 안 올래요
207,2015년 10월,2016년 2월 1일 작성,풍선 5개 중 3.0,예쁘긴 한데 접근성이 떨어지고 사람이 많아요.,"해운대에서 가기엔 거리가 조금 있습니다. 부산역에서 간다면 조금 빠를 순 있겠지만 역시 멀어요. 예쁜데 사람이 정말 많아요. 언덕에서 바다가 내려다보이는게 멋있구요, 마지막으로 갔을 땐 어린왕자랑 사진 찍으려고 사람들이 줄을 엄청나게 서있었어요."
208,2016년 1월 <U+2022> 커플,2016년 1월 31일 작성,풍선 5개 중 5.0,비가와도 운치있는 옛날마을,사람이 엄청많고 가는 길이 가파르니 이곳만큼은 택시를 타시길 권합니다. 볼거리가 풍부한 것보다는 지금은 볼수없는 옛 동네 느낌. 전망과 뷰가 좋고 골목골목이 정겨운 곳입니다. 갑작스런 비에도 나름의 운치가 있으며 구석구석 자그마한 구경거리들이 있습니다
209,2016년 1월 <U+2022> 가족,2016년 1월 30일 작성,풍선 5개 중 5.0,마을이 온통 예술 입니다^^,"큰 기대를 안하고 갔었는데, 너무 좋았어요... 마을 전체가 예술이예요^^ 사진을 찍는 사람들 얼굴얼굴이 맑은 기운이 넘쳐나네요... 하나 아쉬운것은 교통이 너무 체증이 심해서 버리는 시간이 많았다는거."
210,2015년 3월,2016년 1월 23일 작성,풍선 5개 중 3.0,옛정취를 느껴보아요,예전에 일본영화 hero 촬영장소 이기도 하죠키무라타쿠야 주연 영환데 여기서 촬영했어요. 지금의 벽화로 꾸며지기도 전 이야기 지만요.
211,2016년 1월 <U+2022> 개인,2016년 1월 23일 작성,풍선 5개 중 1.0,남의 가난이 구경거리냐?,독거노인들의 외로움을 구경거리로 생각하는 인간들이 힐링이 어쩌고 하는걸 보니 정말 역겹다. 니들은 이 동네가 왜 산토리니같은지 아냐? 못먹고 가난한 피난민 노인들이 먹고 살 집이 없어서 산으로 산으로 판자집 짓고 살다보니 이런 마을이 생긴거다. 이런 타인의 슬픈 사연이 있는 동네를 싸구려 감성팔이 힐링으로 치부하는 인간들은 제정신이 아니라고 봄. 그렇게 좋고 아름다우면 니들이 그동네 들어가서 살아라.
212,2015년 12월 <U+2022> 친구,2016년 1월 22일 작성,풍선 5개 중 3.0,조금 더 알고 가시면 더 좋은 곳.,감천 문화 마을은 색색깔의 예쁜 벽화들로 유명한 곳이죠. 하지만 부산에 사는 분들에게는 전쟁 직후 가난한 사람들이 모여살며 힘든 생활을 했던 곳이랍니다. 저도 잘 모르고 예쁜 동네 구경하겠다는 생각으로 갔다가 중간 중간 서 계신 해설사분들께 듣고 깜짝 놀랐어요. 그러고 보니 작디작은 방들과 사람 한명으로도 가득 찰 좁은 골목들이 눈에 보이기 시작했답니다. 여전히 그곳은 터전으로 살고 계신분들이 있으니 예의를 지켜주시면 훨씬 더 좋을 것 같아요. 물론 감천마을 꼭대기에서 바라보는 바다랑 풍경이 아름다운건 당연하구요. 사진찍기 좋은 포인트들이 있으니 좋은 사진 남기기에도 좋은 곳이에요. 추천합니다. :)
213,2016년 1월 <U+2022> 커플,2016년 1월 12일 작성,풍선 5개 중 4.0,아기자기한 마을,여기를 가보니 재작년에 갔던 이탈리아 남부 포지타노가 생각나게 하더군요- 달동네를 아기자기하게 만들어 관광객들을 모을 수 있다는 측면에서는 잘 개발 된것 같습니다. 너무 기대하지 말고 여유롭게 다니며 차도 마시고 한다면 괜찮을것 같습니다.
214,2015년 4월 <U+2022> 커플,2015년 12월 31일 작성,풍선 5개 중 4.0,감천마을에서 유럽을 느낍니다.,색감도 이쁘고 곳곳에 벽화가 있어 관광 도시임을 말해줍니다. 주민들이 상주하는 곳이므로 조용하기 관광할것을 주의하더군요. 분위기 좋은 카페들도 많습니다.
215,2015년 10월 <U+2022> 친구,2015년 12월 31일 작성,풍선 5개 중 5.0,부산의 나폴리,부산의 나폴리라고 부르는곳이 맞던가요. 아기자기해서 사진찍기도 좋고 한번쯤 가보면 좋을곳같습니다.
216,2015년 12월 <U+2022> 가족,2015년 12월 30일 작성,풍선 5개 중 5.0,한국의 마추픽추? ㅎㅎㅎ,우리나라에 벽화마을이 꽤 있지요...? 그래도 이 곳 감천문화마을 따라갈 곳은..없을거 같습니다. 부산 여행시 꼭 들러보세요. 추천추천!!!
217,2015년 12월 <U+2022> 친구,2015년 12월 28일 작성,풍선 5개 중 5.0,부산에 간다면 꼭 방문해보세요~,별로 기대 안하고 갔었는데.. 벽화마을로 유명한줄 알았는데 벽화보다는 마을 풍경과 아기자기함이 더 예뻤습니다. 까페들도 너무 예쁘고 여유롭게 구경하고 산책하기 더없이 좋았습니다.
218,2015년 11월 <U+2022> 친구,2015년 12월 28일 작성,풍선 5개 중 4.0,한국적이면서 이국적인 벽화 마을,한국적이면서 한편으로는 알록달록한 벽면과 벽화들이 이국적인 멋일 더합니다. 많이 걷게 되고 특별한 볼거리가 많지 않아서 부모님과 함께 오기 보다는 10~30대 연령층에게 인기가 좋을 듯 합니다. 특히 여성 분들에게 더 인기가 많은 여행지라고 생각됩니다.
219,2015년 12월 <U+2022> 친구,2015년 12월 28일 작성,풍선 5개 중 5.0,부산 가시면 감천문화마을 추천합니다!,몇걸음 못 가고 계속 걸음을 멈춰야 할 만큼 볼거리가 다양합니다.어린왕자 사진 찍는 곳에서는 줄이 길게 늘어서 있어서 깜짝 놀랐네요.부산 가시면 감천문화마을 추천합니다!
